id,brand,movement,case_material,bracelet_material,condition,scope_of_delivery,gender,price,availability,watches_sold
12254,Gucci,Quartz,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,619.0,Available,186
12255,Rolex,Automatic,White gold,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,12850.0,Available,102
12257,Laco,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,1226.0,Available Upon Request,1076
12258,Patek Philippe,Manual winding,Platinum,Crocodile skin,Used (Good),No Box and papers,Men's watch/Unisex,138500.0,Available,120
12259,Patek Philippe,Automatic,Rose gold,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,45999.0,Available,21
12262,Harry Winston,Automatic,White gold,Leather,New,Original Box and Papers,Men's watch/Unisex,9000.0,Available Upon Request,89
12263,Sinn,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2050.0,Available,297
12264,Mondia,Quartz,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,488.0,Available Upon Request,3109
12265,Jaquet-Droz,Automatic,White gold,Alligator skin,Used (Good),Original Box,Men's watch/Unisex,9890.0,Available,284
12267,Raymond Weil,Quartz,Steel,Leather,New,No Box and papers,Women's watch,1995.0,Available,818
12269,Blancpain,Manual winding,Rose gold,Alligator skin,New,Original Box and Papers,Men's watch/Unisex,11275.0,Available,2224
12270,Revue Thommen,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,599.0,Available,14
12272,TAG Heuer,Quartz,Steel,Steel,Used,No Box and papers,Men's watch/Unisex,799.0,Available,459
12273,Longines,Quartz,Steel,Steel,Used (Good),Original Box and Papers,Women's watch,3160.0,Available,457
12274,Norqain,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2755.0,Available,1072
12275,Roger Dubuis,Automatic,Rose gold,Leather,Used (Good),No Box and papers,Men's watch/Unisex,19764.0,Available,100
12278,Ebel,Automatic,Gold/Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1850.0,Available,94
12281,Norqain,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,3361.0,Available,14950
12282,Casio,Quartz,Titanium,Titanium,New,Original Box and Papers,Men's watch/Unisex,3000.0,Available,32
12286,BWC-Swiss,Manual winding,Yellow gold,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1409.0,Available,518
12287,Bell & Ross,Quartz,Steel,Satin,New,Original Box and Papers,Women's watch,3300.0,Available Upon Request,266
12288,Orient,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,215.0,Available,1332
12289,Daniel Roth,Automatic,Steel,Crocodile skin,Used (Good),No Box and papers,Men's watch/Unisex,15163.0,Available,374
12291,Longines,Automatic,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,4090.0,Available,1177
12292,Favre-Leuba,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1106.0,Available,71
12293,Vulcain,Manual winding,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,3796.0,Available Upon Request,3109
12294,B.R.M,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,4447.0,Available,18
12297,Roamer,Manual winding,Gold/Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,699.0,Available,137
12300,Zodiac,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1200.0,Available,1606
12301,Formex,Automatic,Carbon,Rubber,New,Original Box and Papers,Men's watch/Unisex,1941.0,Available,509
12302,Sea-Gull,Manual winding,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,219.0,Available,2054
12303,IWC,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,7650.0,Available,1262
12304,Atlantic,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,650.0,Available,2073
12306,Ebel,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,1360.0,Available,811
12307,Roger Dubuis,Automatic,White gold,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,62750.0,Available Upon Request,265
12309,Romain Jerome,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,5677.0,Available Upon Request,549
12310,Schaumburg,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,2874.0,Available Upon Request,94
12311,Perrelet,Automatic,Yellow gold,Yellow gold,Used (Good),No Box and papers,Women's watch,8622.0,Available,461
12313,Formex,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,1616.0,Available Upon Request,1076
12317,Gucci,Quartz,Gold/Steel,Gold/Steel,Used (Good),No Box and papers,Women's watch,250.0,Available,1393
12318,Poljot,Manual winding,Steel,Leather,Used (Good),Original Box,Men's watch/Unisex,390.0,Available,496
12319,Universal Genève,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,9875.0,Available,1393
12320,Perrelet,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,4989.0,Available Upon Request,566
12321,Cyma,Quartz,Yellow gold,Leather,New,No Box and papers,Women's watch,293.0,Available,3000
12323,Vacheron Constantin,Automatic,Rose gold,Rose gold,Used (Good),Original Box and Papers,Men's watch/Unisex,84999.0,Available,701
12324,Chanel,Quartz,Ceramic,Ceramic,Used (Good),No Box and papers,Women's watch,4999.0,Available Upon Request,522
12327,Mb&f,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,5997.0,Available,3
12329,Mühle Glashütte,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,3791.0,Available,433
12331,Elgin,Manual winding,White gold,White gold,Used (Good),No Box and papers,Women's watch,3361.0,Available Upon Request,5
12334,Minerva,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,21135.0,Available,179
12335,Montblanc,Automatic,Steel,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,976.0,Available,60
12337,Meistersinger,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,1616.0,Available,1474
12338,Lorus,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,82.0,Available,14642
12340,Certina,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,536.0,Available,314
12341,Vostok,Quartz,Steel,Steel,New,Original Box,Men's watch/Unisex,573.0,Available,179
12344,Davosa,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,303.0,Available,298
12345,Bulova,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,425.0,Available,580
12346,A. Lange & Söhne,Manual winding,White gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,27499.0,Available,124
12350,Chanel,Quartz,Ceramic,Ceramic,Used (Good),Original Box,Women's watch,4635.0,Available,1425
12351,Bell & Ross,Automatic,Steel,Steel,Used (Good),Original Paper,Men's watch/Unisex,1850.0,Available,3088
12352,Azimuth,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,8047.0,Available Upon Request,566
12353,Orient,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,350.0,Available,956
12354,Swiss Military,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,259.0,Available,14642
12358,Bulgari,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,3199.0,Available,2946
12359,Dugena,Manual winding,Steel,Leather,Used,No Box and papers,Men's watch/Unisex,1050.0,Available,14
12361,Audemars Piguet,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,42000.0,Available,36
12366,Porsche Design,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1931.0,Available,1004
12368,Rotary,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,270.0,Available,14642
12369,Cartier,Automatic,Rose gold,Rose gold,Used (Good),Original Box and Papers,Women's watch,22300.0,Available,284
12370,Chronoswiss,Automatic,Gold/Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,3247.0,Available,2482
12371,Chaumet,Quartz,Yellow gold,Leather,Used (Good),Original Box,Women's watch,2603.0,Available,30
12373,Movado,Quartz,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,389.0,Available,1425
12375,Mido,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,795.0,Available,1393
12379,Angelus,Manual winding,Gold/Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,4230.0,Available,148
12380,Alexander Shorokhoff,Automatic,Steel,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,3275.0,Available,416
12381,Patek Philippe,Automatic,White gold,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,80000.0,Available,2
12382,A. Lange & Söhne,Manual winding,Rose gold,Leather,Used (Good),No Box and papers,Men's watch/Unisex,36432.0,Available,0
12383,Bulgari,Automatic,Steel,Steel,New,Original Box,Men's watch/Unisex,5234.0,Available,1425
12384,Ebel,Automatic,Yellow gold,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,5857.0,Available,28
12385,Rotary,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,151.0,Available,14642
12386,Sandoz,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,240.0,Available,760
12388,Romain Jerome,Manual winding,Steel,Alligator skin,New,Original Box and Papers,Men's watch/Unisex,6997.0,Available Upon Request,517
12390,Rotary,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,248.0,Available,14642
12391,Charriol,Quartz,Steel,Steel,New,No Box and papers,Women's watch,1029.0,Available,1425
12394,Concord,Quartz,Gold/Steel,Steel,Used (Good),Original Box,Women's watch,1030.0,Available,1118
12395,Laco,Automatic,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,373.0,Available,726
12396,Festina,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,140.0,Available,14642
12398,Roamer,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,464.0,Available,2073
12399,Minerva,Manual winding,Gold/Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,4950.0,Available,57
12400,Meistersinger,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,3817.0,Available Upon Request,5467
12402,Venezianico,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,705.0,Available Upon Request,819
12405,Jacob & Co.,Automatic,Titanium,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,23500.0,Available,87
12406,Rotary,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,216.0,Available,14642
12407,Omega,Manual winding,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,9175.0,Available,1125
12408,Bulgari,Manual winding,Sapphire crystal,Crocodile skin,Used (Good),Original Box,Men's watch/Unisex,74995.0,Available,5
12412,Bovet,Automatic,Steel,Crocodile skin,New,Original Box and Papers,Women's watch,26799.0,Available Upon Request,416
12413,Charriol,Quartz,Steel,Steel,New,No Box and papers,Men's watch/Unisex,454.0,Available,1425
12414,GUB Glashütte,Manual winding,Gold/Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,705.0,Available,496
12416,IWC,Automatic,Steel,Crocodile skin,New,Original Paper,Men's watch/Unisex,7500.0,Available,22
12421,Edox,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1756.0,Available,343
12422,Zeno-Watch Basel,Automatic,Steel,Leather,New,No Box and papers,Men's watch/Unisex,1490.0,Available,579
12424,Blancpain,Automatic,Ceramic,Textile,Used (Good),Original Box and Papers,Men's watch/Unisex,7249.0,Available,2946
12428,Alpina,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,1812.0,Available,129
12429,Breitling,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,2999.0,Available,14
12430,Revue Thommen,Automatic,Steel,Rubber,New,Original Box,Men's watch/Unisex,948.0,Available,1369
12432,Blancpain,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Women's watch,3904.0,Available,702
12433,Seiko,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,6875.0,Available,1125
12436,Formex,Automatic,Carbon,Textile,New,Original Box and Papers,Men's watch/Unisex,2158.0,Available Upon Request,1076
12437,Jaquet-Droz,Automatic,Rose gold,Alligator skin,Used (Good),Original Box and Papers,Women's watch,18950.0,Available,3088
12439,Wyler Vetta,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,922.0,Available,417
12442,Dior,Manual winding,Steel,Steel,Used (Good),Original Paper,Women's watch,1681.0,Available,3377
12443,Jaquet-Droz,Automatic,White gold,Alligator skin,Used (Good),Original Box and Papers,Men's watch/Unisex,14863.0,Available,2224
12444,Corum,Quartz,Yellow gold,Yellow gold,Used (Good),No Box and papers,Women's watch,7200.0,Available,212
12447,Swatch,Quartz,Ceramic,Textile,New,Original Box and Papers,Men's watch/Unisex,541.0,Available,91
12450,Hanhart,Automatic,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,3026.0,Available Upon Request,1076
12451,IWC,Manual winding,Rose gold,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,29990.0,Available,65
12452,Glashütte Original,Automatic,Platinum,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,18900.0,Available,327
12453,Michele,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,1795.0,Available,431
12454,Luminox,Quartz,Plastic,Rubber,New,Original Box and Papers,Men's watch/Unisex,274.0,Available,2073
12455,Mondaine,Quartz,Steel,Steel,New,No Box and papers,Men's watch/Unisex,234.0,Available,1425
12458,Cartier,Quartz,Steel,Steel,Used (Good),No Box and papers,Women's watch,2499.0,Available,14
12459,Venezianico,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,678.0,Available,819
12461,Union Glashütte,Manual winding,Rose gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,13557.0,Available,50
12462,Tudor,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,4195.0,Available,615
12465,Doxa,Manual winding,Rose gold,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1291.0,Available,387
12466,Glycine,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,645.0,Available,2953
12469,Omega,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,4575.0,Available,1125
12471,Shinola,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,2790.0,Available,32
12472,U-Boat,Quartz,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,1356.0,Available,1072
12473,Lucien Rochat,Automatic,Gold/Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,2060.0,Available,10351
12476,Franck Muller,Quartz,White gold,Steel,Used (Good),Original Box and Papers,Women's watch,3500.0,Available,1606
12477,Pequignet,Quartz,Steel,Textile,New,Original Box and Papers,Women's watch,466.0,Available,1425
12478,Louis Vuitton,Quartz,Steel,Leather,Used,Original Box and Papers,Women's watch,1099.0,Available,17875
12480,Vacheron Constantin,Automatic,Rose gold,Alligator skin,Used (Good),Original Paper,Men's watch/Unisex,26950.0,Available,3088
12481,Jaeger-LeCoultre,Manual winding,Steel,Alligator skin,Used (Good),No Box and papers,Men's watch/Unisex,9950.0,Available,3088
12483,Porsche Design,Automatic,Titanium,Rubber,Used (Good),No Box and papers,Men's watch/Unisex,3471.0,Available,54
12484,Porsche Design,Automatic,Titanium,Rubber,New,Original Box and Papers,Men's watch/Unisex,7190.0,Available,178
12485,U-Boat,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1362.0,Available,855
12487,Cuervo y Sobrinos,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2332.0,Available,935
12488,Jacques Lemans,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,118.0,Available,1608
12489,Rolex,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,15849.0,Available,749
12490,Tutima,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1497.0,Available,2482
12491,Vostok,Quartz,Titanium,Silicon,New,Original Box and Papers,Men's watch/Unisex,834.0,Available,1608
12492,Mondaine,Quartz,Steel,Plastic,New,Original Box and Papers,Women's watch,324.0,Available,1608
12494,Tutima,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,1399.0,Available,59
12495,Traser,Quartz,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,650.0,Available,14642
12497,Movado,Quartz,Steel,Steel,Used (Good),No Box and papers,Women's watch,785.0,Available,245
12499,Longines,Automatic,Steel,Leather,New,Original Box,Men's watch/Unisex,1105.0,Available,319
12504,Blancpain,Automatic,Steel,Alligator skin,Used (Good),Original Box and Papers,Men's watch/Unisex,9738.0,Available,2224
12505,Dewitt,Automatic,Rose gold,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,56450.0,Available Upon Request,265
12506,Tudor,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,5575.0,Available,21
12507,Jacob & Co.,Manual winding,Rose gold,Leather,Used (Good),Original Paper,Men's watch/Unisex,396706.0,Available Upon Request,175
12508,TAG Heuer,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,2595.0,Available,361
12515,Rotary,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,320.0,Available,14642
12516,Maurice Lacroix,Manual winding,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,8896.0,Available,435
12517,Dior,Quartz,Steel,Shark skin,Used (Good),No Box and papers,Women's watch,580.0,Available,937
12518,Paul Picot,Quartz,Steel,Steel,New,No Box and papers,Men's watch/Unisex,595.0,Available,1393
12519,Behrens,Automatic,Steel,Rubber,Used (Good),Original Paper,Men's watch/Unisex,11659.0,Available,192
